,Price,Area (m²),Number of rooms,Address,Heating,Market,Advertiser type,Building type,Year of construction,Windows,Building material,type,voivodeship,offer year
2051,559000.0,29.6,2.0,"Blizne Łaszczyńskiego, Stare Babice, warszawski zachodni, mazowieckie",miejskie,pierwotny,prywatny,apartamentowiec,2025,plastikowe,pustak,studio,mazowieckie,2025
2052,409333.3333333333,29.49,2.0,"ul. Ostródzka, Brzeziny, Białołęka, Warszawa, mazowieckie",miejskie,pierwotny,deweloper,apartamentowiec,2026,plastikowe,inny,studio,mazowieckie,2025
2053,599000.0,26.4,2.0,"ul. Sienna, Mirów, Wola, Warszawa, mazowieckie",miejskie,wtórny,biuro nieruchomości,blok,1963,plastikowe,wielka płyta,studio,mazowieckie,2025
2054,423060.0,25.64,2.0,"ul. Chełmżyńska, Kawęczyn-Wygoda, Rembertów, Warszawa, mazowieckie",miejskie,pierwotny,deweloper,apartamentowiec,2026,plastikowe,inny,studio,mazowieckie,2025
2055,273462.0,26.81,2.0,"Centrum, Śródmieście, Łódź, łódzkie",miejskie,pierwotny,biuro nieruchomości,apartamentowiec,2024,plastikowe,pustak,studio,łódzkie,2025
2056,220000.0,29.0,2.0,"ul. Joachima Lelewela, Słupsk, pomorskie",gazowe,wtórny,prywatny,kamienica,1930,plastikowe,cegła,studio,pomorskie,2025
2057,449793.3333333333,30.63,2.0,"ul. Akacjowa, Rakowice, Prądnik Czerwony, Kraków, małopolskie",miejskie,pierwotny,deweloper,apartamentowiec,2026,plastikowe,inny,studio,małopolskie,2025
2058,540000.0,34.5,2.0,"ul. Strzelców, Prądnik Czerwony, Prądnik Czerwony, Kraków, małopolskie",miejskie,wtórny,prywatny,apartamentowiec,2009,drewniane,pustak,studio,małopolskie,2025
2059,320000.0,26.2,2.0,"Uniejów, Uniejów, poddębicki, łódzkie",miejskie,wtórny,biuro nieruchomości,apartamentowiec,2018,plastikowe,cegła,studio,łódzkie,2025
2060,580000.0,53.91,3.0,"ul. Listopadowa, Osiedle Mieszka I, Bielsko-Biała, śląskie",miejskie,pierwotny,deweloper,blok,2026,plastikowe,pustak,studio,śląskie,2025
2061,238000.0,34.0,2.0,"ul. Stefana Żeromskiego, Stare Polesie, Polesie, Łódź, łódzkie",miejskie,wtórny,biuro nieruchomości,kamienica,1956,plastikowe,cegła,studio,łódzkie,2025
2062,662000.0,35.34,2.0,"ul. Nowolipki, Nowolipki, Wola, Warszawa, mazowieckie",miejskie,wtórny,biuro nieruchomości,kamienica,1952,plastikowe,cegła,studio,mazowieckie,2025
2063,279000.0,32.56,2.0,"Ligota-Panewniki, Katowice, śląskie",gazowe,wtórny,biuro nieruchomości,dom wolnostojący,1920,plastikowe,cegła,studio,śląskie,2025
2064,330000.0,31.0,2.0,"Osiedle Związkowiec, Kielce, świętokrzyskie",miejskie,wtórny,biuro nieruchomości,apartamentowiec,2018,plastikowe,cegła,studio,świętokrzyskie,2025
2065,149000.0,42.0,2.0,"ul. Bielszowicka, Bielszowice, Ruda Śląska, śląskie",gazowe,wtórny,prywatny,kamienica,1920,plastikowe,cegła,studio,śląskie,2025
2066,533000.0,43.3,2.0,"al. Grunwaldzka, Wrzeszcz Górny, Gdańsk, pomorskie",miejskie,wtórny,prywatny,blok,1980,plastikowe,wielka płyta,studio,pomorskie,2025
2067,405000.0,59.12,2.6666666666666665,"pl. Hutników, Centrum, Chorzów, śląskie",miejskie,pierwotny,deweloper,apartamentowiec,2025,plastikowe,inny,studio,śląskie,2025
2068,215000.0,17.5,2.0,"ul. Na Wrzosach, Prokocim, Bieżanów-Prokocim, Kraków, małopolskie",miejskie,wtórny,prywatny,blok,1980,plastikowe,wielka płyta,studio,małopolskie,2025
2069,500952.0,29.69,2.0,"ul. Leona Heyki, Międzyodrze-Wyspa Pucka, Śródmieście, Szczecin, zachodniopomorskie",miejskie,pierwotny,deweloper,apartamentowiec,2027,plastikowe,inny,studio,zachodniopomorskie,2025
2070,496800.0,36.0,2.0,"ul. Bolesława Prusa, Pruszków, pruszkowski, mazowieckie",inne,wtórny,biuro nieruchomości,blok,2011,plastikowe,cegła,studio,mazowieckie,2025
2071,350000.0,25.82,2.0,"Termalna 1, Zieleń, Uniejów, poddębicki, łódzkie",miejskie,wtórny,prywatny,apartamentowiec,2018,plastikowe,cegła,studio,łódzkie,2025
2072,715000.0,28.64,2.0,"ul. Walońska, Przedmieście Oławskie, Krzyki, Wrocław, dolnośląskie",miejskie,wtórny,prywatny,apartamentowiec,2022,drewniane,cegła,studio,dolnośląskie,2025
2073,460000.0,29.9,2.0,"ul. Szuwarowa, Ruczaj, Dębniki, Kraków, małopolskie",miejskie,wtórny,biuro nieruchomości,blok,1997,plastikowe,cegła,studio,małopolskie,2025
2074,334240.6666666667,25.41,2.0,"ul. Marywilska 60, Żerań, Białołęka, Warszawa, mazowieckie",miejskie,pierwotny,deweloper,apartamentowiec,2026,plastikowe,inny,studio,mazowieckie,2025
2075,560729.0,27.71,2.0,"ul. Spadochroniarzy, Złotno, Polesie, Łódź, łódzkie",miejskie,pierwotny,deweloper,apartamentowiec,2024,plastikowe,inny,studio,łódzkie,2025
2076,235000.0,17.0,2.0,"Pruszków, pruszkowski, mazowieckie",miejskie,wtórny,biuro nieruchomości,blok,1970,plastikowe,wielka płyta,studio,mazowieckie,2025
2077,445000.0,29.61,2.0,"ul. Dębogórska, Rumia, wejherowski, pomorskie",miejskie,pierwotny,deweloper,blok,2026,plastikowe,silikat,studio,pomorskie,2025
2078,359037.0,25.83,2.0,"ul. Klifowa, Rewal, Rewal, gryficki, zachodniopomorskie",elektryczne,pierwotny,deweloper,apartamentowiec,2025,aluminiowe,keramzyt,studio,zachodniopomorskie,2025
2079,337000.0,25.14,2.0,"Otwock, otwocki, mazowieckie",gazowe,wtórny,prywatny,kamienica,1920,plastikowe,cegła,studio,mazowieckie,2025
2080,513300.0,34.8,2.0,"ul. Ząbkowska, Szmulowizna, Praga-Północ, Warszawa, mazowieckie",elektryczne,wtórny,biuro nieruchomości,kamienica,1934,plastikowe,cegła,studio,mazowieckie,2025
2081,219000.0,42.0,2.0,"ul. Murarska, Słupsk, pomorskie",gazowe,wtórny,prywatny,kamienica,1920,plastikowe,cegła,studio,pomorskie,2025
2082,469000.0,40.0,2.0,"Tarchomin, Białołęka, Warszawa, mazowieckie",miejskie,wtórny,prywatny,blok,1980,plastikowe,wielka płyta,studio,mazowieckie,2025
2083,524727.0,32.44,2.0,"ul. Karola Bunscha, Ruczaj, Dębniki, Kraków, małopolskie",miejskie,pierwotny,biuro nieruchomości,apartamentowiec,2023,plastikowe,cegła,studio,małopolskie,2025
2084,309308.0,26.0,2.0,"Śródmieście, Gdańsk, pomorskie",miejskie,pierwotny,biuro nieruchomości,apartamentowiec,2025,plastikowe,beton komórkowy,studio,pomorskie,2025
2085,188000.0,31.0,2.0,"ul. Wyrska, Łaziska Górne, mikołowski, śląskie",miejskie,wtórny,prywatny,blok,1980,plastikowe,wielka płyta,studio,śląskie,2025
2086,517428.0,41.52,2.0,"ul. Bolesława Chrobrego 35, Świnoujście, zachodniopomorskie",gazowe,pierwotny,deweloper,apartamentowiec,2025,plastikowe,inny,studio,zachodniopomorskie,2025
2087,409333.3333333333,29.43,2.0,"ul. Stefana Okrzei, Śródmieście, Kielce, świętokrzyskie",gazowe,pierwotny,deweloper,apartamentowiec,2024,plastikowe,żelbet,studio,świętokrzyskie,2025
2088,1113300.0,41.9,2.0,"ul. Chmielna, Śródmieście, Gdańsk, pomorskie",miejskie,pierwotny,biuro nieruchomości,apartamentowiec,2024,plastikowe,inny,studio,pomorskie,2025
2089,422924.0,26.53,2.0,"ul. Leona Heyki, Międzyodrze-Wyspa Pucka, Śródmieście, Szczecin, zachodniopomorskie",miejskie,pierwotny,deweloper,apartamentowiec,2027,plastikowe,inny,studio,zachodniopomorskie,2025
2090,303310.0,29.97,2.0,"Centrum, Chorzów, śląskie",miejskie,pierwotny,biuro nieruchomości,apartamentowiec,2023,plastikowe,pustak,studio,śląskie,2025
2091,560196.0,32.76,2.0,"ul. Jagiellońska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie",miejskie,pierwotny,deweloper,apartamentowiec,2025,plastikowe,inny,studio,mazowieckie,2025
2092,663568.0,34.8,2.0,"ul. Wita Stwosza, Przedmieście Warszawskie, Stare Miasto, Kraków, małopolskie",miejskie,pierwotny,biuro nieruchomości,apartamentowiec,2025,plastikowe,inny,studio,małopolskie,2025
2093,356700.0,35.67,2.0,"ul. Rąbieńska, Złotno, Polesie, Łódź, łódzkie",gazowe,pierwotny,prywatny,apartamentowiec,2024,plastikowe,inny,studio,łódzkie,2025
2094,149000.0,26.0,2.0,"ul. Bydgoska, Pogoń, Sosnowiec, śląskie",miejskie,wtórny,biuro nieruchomości,blok,1980,plastikowe,wielka płyta,studio,śląskie,2025
2095,366250.0,29.3,2.0,"ul. Rzepakowa, Piotrowice-Ochojec, Katowice, śląskie",miejskie,pierwotny,deweloper,apartamentowiec,2025,plastikowe,inny,studio,śląskie,2025
2096,298000.0,32.6,2.0,"ul. Przemyska, Ujeścisko-Łostowice, Gdańsk, pomorskie",miejskie,pierwotny,deweloper,apartamentowiec,2025,plastikowe,inny,studio,pomorskie,2025
2097,482000.0,26.84,2.0,"Nowa Praga, Praga-Północ, Warszawa, mazowieckie",miejskie,pierwotny,biuro nieruchomości,blok,2026,plastikowe,cegła,studio,mazowieckie,2025
2098,357333.3333333333,23.89,2.0,"os. Lotnictwa Polskiego, Wola, Jeżyce, Poznań, wielkopolskie",miejskie,pierwotny,deweloper,apartamentowiec,2024,plastikowe,inny,studio,wielkopolskie,2025
2099,498857.0,38.8,2.0,"ul. płk. dr. Stanisława Więckowskiego, Centrum, Śródmieście, Łódź, łódzkie",miejskie,pierwotny,deweloper,apartamentowiec,2025,plastikowe,beton komórkowy,studio,łódzkie,2025
2100,442715.0,31.85,2.0,"ul. Polna, Puck, pucki, pomorskie",miejskie,pierwotny,biuro nieruchomości,apartamentowiec,2024,aluminiowe,silikat,studio,pomorskie,2025
2101,349000.0,27.8,2.0,"ul. Urocza, Drabinianka, Rzeszów, podkarpackie",gazowe,pierwotny,prywatny,blok,2022,plastikowe,pustak,studio,podkarpackie,2025
2102,350620.0,37.3,2.0,"ul. Teatralna, Centrum / Śródmieście, Sosnowiec, śląskie",miejskie,pierwotny,deweloper,apartamentowiec,2027,plastikowe,inny,studio,śląskie,2025
2103,980000.0,27.0,2.0,"ul. Krochmalna, Mirów, Wola, Warszawa, mazowieckie",miejskie,wtórny,biuro nieruchomości,apartamentowiec,2021,plastikowe,cegła,studio,mazowieckie,2025
2104,599610.0,34.76,2.0,"ul. Chocimska, Nowa Wieś, Krowodrza, Kraków, małopolskie",miejskie,wtórny,biuro nieruchomości,blok,1980,plastikowe,wielka płyta,studio,małopolskie,2025
2105,313700.0,28.0,2.0,"Wiczlino, Gdynia, pomorskie",miejskie,pierwotny,biuro nieruchomości,blok,2025,plastikowe,cegła,studio,pomorskie,2025
2106,403100.0,29.0,2.0,"ul. Mochtyńska, Kobiałka, Białołęka, Warszawa, mazowieckie",miejskie,pierwotny,deweloper,apartamentowiec,2025,plastikowe,inny,studio,mazowieckie,2025
2107,299000.0,22.6,2.0,"ul. gen. Leopolda Okulickiego, Zawidawie, Psie Pole, Wrocław, dolnośląskie",miejskie,wtórny,biuro nieruchomości,blok,1980,plastikowe,wielka płyta,studio,dolnośląskie,2025
2108,160000.0,38.0,2.0,"ul. Bytomska, Piekary Śląskie, śląskie",elektryczne,wtórny,biuro nieruchomości,blok,1980,plastikowe,cegła,studio,śląskie,2025
2109,156247.0,15.47,2.0,"Śródmieście, Katowice, śląskie",miejskie,wtórny,biuro nieruchomości,blok,1980,plastikowe,wielka płyta,studio,śląskie,2025
2110,1194000.0,30.99,2.0,"ul. Żelazna, Mirów, Wola, Warszawa, mazowieckie",miejskie,pierwotny,deweloper,apartamentowiec,2026,plastikowe,beton komórkowy,studio,mazowieckie,2025
2111,310000.0,27.6,2.0,"ul. Hetmana Jana Karola Chodkiewicza, Baranówek, Kielce, świętokrzyskie",miejskie,wtórny,prywatny,apartamentowiec,2021,plastikowe,cegła,studio,świętokrzyskie,2025
2112,82500.0,30.0,2.0,"Śródmieście, Jelenia Góra, dolnośląskie",miejskie,wtórny,biuro nieruchomości,blok,1970,plastikowe,wielka płyta,studio,dolnośląskie,2025
2113,511000.0,33.08,2.0,"ul. Esej, Chomiczówka, Bielany, Warszawa, mazowieckie",miejskie,wtórny,biuro nieruchomości,blok,2000,plastikowe,pustak,studio,mazowieckie,2025
2114,785000.0,32.0,2.0,"ul. Sienna Grobla, Śródmieście, Gdańsk, pomorskie",miejskie,pierwotny,prywatny,apartamentowiec,2021,aluminiowe,keramzyt,studio,pomorskie,2025
2115,445666.6666666667,28.01,2.0,"pl. Wolności, Centrum, Stare Miasto, Poznań, wielkopolskie",miejskie,pierwotny,deweloper,apartamentowiec,2023,plastikowe,cegła,studio,wielkopolskie,2025
2116,399000.0,41.0,2.0,"os. Kazimierza Pułaskiego, Warka, Warka, grójecki, mazowieckie",gazowe,wtórny,biuro nieruchomości,dom wolnostojący,1920,plastikowe,cegła,studio,mazowieckie,2025
2117,694000.0,44.64,2.3333333333333335,"ul. Podgrodzie, Chrzanów, Bemowo, Warszawa, mazowieckie",miejskie,pierwotny,biuro nieruchomości,apartamentowiec,2027,plastikowe,cegła,studio,mazowieckie,2025
2118,462870.0,25.02,2.0,"ul. Bajeczna, Dąbie, Grzegórzki, Kraków, małopolskie",miejskie,wtórny,biuro nieruchomości,blok,1970,plastikowe,wielka płyta,studio,małopolskie,2025
2119,415000.0,30.9,2.0,"ul. gen. Józefa Sowińskiego 7A, Legionowo, legionowski, mazowieckie",miejskie,wtórny,prywatny,blok,1980,plastikowe,wielka płyta,studio,mazowieckie,2025
2120,397000.0,39.0,2.0,"ul. Świerkowa 1, Chorzów Stary, Chorzów, śląskie",miejskie,wtórny,biuro nieruchomości,blok,2014,plastikowe,beton,studio,śląskie,2025
2121,544575.6666666666,32.4,2.0,"ul. Oskara Kolberga, Brodwino, Sopot, pomorskie",miejskie,wtórny,biuro nieruchomości,blok,1970,plastikowe,wielka płyta,studio,pomorskie,2025
2122,818000.0,41.0,2.0,"ul. Ludwika Kondratowicza, Bródno, Targówek, Warszawa, mazowieckie",miejskie,wtórny,prywatny,blok,2002,plastikowe,cegła,studio,mazowieckie,2025
2123,284439.6666666667,26.09,2.0,"ul. Józefa Romana, Stołczyn, Północ, Szczecin, zachodniopomorskie",miejskie,pierwotny,deweloper,apartamentowiec,2025,plastikowe,inny,studio,zachodniopomorskie,2025
2124,480000.0,25.5,2.0,"ul. Kazimierza Promyka, Stary Żoliborz, Żoliborz, Warszawa, mazowieckie",miejskie,wtórny,biuro nieruchomości,blok,1968,plastikowe,wielka płyta,studio,mazowieckie,2025
2125,50000.0,17.27,2.0,"Aleksandrów Łódzki, Aleksandrów Łódzki, zgierski, łódzkie",gazowe,wtórny,prywatny,kamienica,1920,plastikowe,cegła,studio,łódzkie,2025
2126,209900.0,19.28,2.0,"ul. Poznańska 20, Górniak, Górna, Łódź, łódzkie",miejskie,wtórny,prywatny,kamienica,1956,plastikowe,cegła,studio,łódzkie,2025
2127,567000.0,31.57,2.0,"ul. Zygmunta Modzelewskiego, Służew, Mokotów, Warszawa, mazowieckie",inne,wtórny,biuro nieruchomości,apartamentowiec,1972,plastikowe,cegła,studio,mazowieckie,2025
2128,376300.0,33.43,2.0,"ul. Polanka 21, Łacina, Nowe Miasto, Poznań, wielkopolskie",miejskie,pierwotny,deweloper,apartamentowiec,2025,plastikowe,inny,studio,wielkopolskie,2025
2129,544195.0,31.29,2.0,"ul. Wiklinowa, Henryków, Białołęka, Warszawa, mazowieckie",miejskie,pierwotny,deweloper,apartamentowiec,2025,plastikowe,inny,studio,mazowieckie,2025
2130,351982.3333333333,26.55,2.0,"ul. Chodakowska, Grochów, Praga-Południe, Warszawa, mazowieckie",miejskie,pierwotny,deweloper,apartamentowiec,2025,plastikowe,inny,studio,mazowieckie,2025
2131,423666.6666666667,25.21,2.0,"ul. Skaryszewska, Kamionek, Praga-Południe, Warszawa, mazowieckie",miejskie,pierwotny,deweloper,apartamentowiec,2025,plastikowe,inny,studio,mazowieckie,2025
2132,400000.0,26.0,2.0,"ul. Nadgórników, Bogucice, Katowice, śląskie",miejskie,wtórny,biuro nieruchomości,apartamentowiec,2024,plastikowe,inny,studio,śląskie,2025
2133,566900.0,27.0,2.0,"ul. Smocza, Nowolipki, Wola, Warszawa, mazowieckie",miejskie,wtórny,biuro nieruchomości,blok,1969,plastikowe,cegła,studio,mazowieckie,2025
2134,376000.0,38.0,2.0,"ul. Stefana Jaracza 25, Centrum, Śródmieście, Łódź, łódzkie",gazowe,wtórny,biuro nieruchomości,kamienica,1920,plastikowe,cegła,studio,łódzkie,2025
2135,235000.0,29.19,2.0,"ul. Olsztyńska, Osiedle Nad Potokiem, Radom, mazowieckie",miejskie,wtórny,biuro nieruchomości,blok,1987,plastikowe,wielka płyta,studio,mazowieckie,2025
2136,1469514.0,51.91,3.0,"ul. Chmielna, Mirów, Wola, Warszawa, mazowieckie",inne,pierwotny,deweloper,blok,2025,plastikowe,cegła,studio,mazowieckie,2025
2137,606975.0,34.73,2.0,"ul. Dworska, Zagórze Północ, Sosnowiec, śląskie",miejskie,pierwotny,deweloper,apartamentowiec,2026,plastikowe,inny,studio,śląskie,2025
2138,233287.66666666666,25.08,2.0,"ul. Skaryszewska, Kamionek, Praga-Południe, Warszawa, mazowieckie",miejskie,pierwotny,deweloper,apartamentowiec,2025,plastikowe,inny,studio,mazowieckie,2025
2139,160000.0,31.42,2.0,"ul. Józefa Piłsudskiego, Hrubieszów, hrubieszowski, lubelskie",miejskie,wtórny,biuro nieruchomości,blok,1970,plastikowe,wielka płyta,studio,lubelskie,2025
2140,980000.0,31.0,2.0,"ul. Jana Sobieskiego 29, Dolny Sopot - Grunwaldzka, Dolny Sopot, Sopot, pomorskie",miejskie,wtórny,prywatny,apartamentowiec,2000,drewniane,cegła,studio,pomorskie,2025
2141,189542.0,24.0,2.0,"ul. Sportowa, Kraśnik, kraśnicki, lubelskie",miejskie,wtórny,prywatny,blok,1970,plastikowe,wielka płyta,studio,lubelskie,2025
2142,1286433.3333333333,41.94,2.0,"ul. 6 Sierpnia, Stare Polesie, Polesie, Łódź, łódzkie",miejskie,pierwotny,deweloper,apartamentowiec,2026,plastikowe,inny,studio,łódzkie,2025
2143,345000.0,29.0,2.0,"ul. Głęboka, Śródmieście, Gdańsk, pomorskie",miejskie,pierwotny,biuro nieruchomości,apartamentowiec,2025,plastikowe,inny,studio,pomorskie,2025
2144,660000.0,35.0,2.0,"ul. Bolesława Podczaszyńskiego, Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",miejskie,wtórny,biuro nieruchomości,kamienica,1937,plastikowe,cegła,studio,mazowieckie,2025
2145,369000.0,38.73,2.0,"Plac Grunwaldzki, Koszutka, Katowice, śląskie",miejskie,wtórny,biuro nieruchomości,blok,1980,plastikowe,wielka płyta,studio,śląskie,2025
2146,449000.0,33.0,2.0,"ul. Ugorek, Rakowice, Prądnik Czerwony, Kraków, małopolskie",miejskie,wtórny,biuro nieruchomości,blok,1963,plastikowe,wielka płyta,studio,małopolskie,2025
2147,387614.3333333333,28.77,2.0,"ul. Malinowa, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",miejskie,pierwotny,deweloper,apartamentowiec,2026,plastikowe,inny,studio,małopolskie,2025
2148,540000.0,28.24,2.0,"ul. Lazurowa, Chrzanów, Bemowo, Warszawa, mazowieckie",miejskie,pierwotny,biuro nieruchomości,apartamentowiec,2025,plastikowe,inny,studio,mazowieckie,2025
2149,385000.0,25.22,2.0,"ul. Brzoskwiniowa, Gaj, Krzyki, Wrocław, dolnośląskie",miejskie,wtórny,biuro nieruchomości,apartamentowiec,2021,plastikowe,cegła,studio,dolnośląskie,2025
2150,928200.0,50.26,3.0,"ul. Pabianicka, Powstańców Śląskich, Krzyki, Wrocław, dolnośląskie",miejskie,pierwotny,deweloper,apartamentowiec,2025,plastikowe,inny,studio,dolnośląskie,2025
2151,425000.0,29.82,2.0,"ul. Sołtysowicka, Sołtysowice, Psie Pole, Wrocław, dolnośląskie",miejskie,wtórny,biuro nieruchomości,blok,2023,plastikowe,cegła,studio,dolnośląskie,2025
2152,429000.0,26.0,2.0,"Stare Miasto, Stare Miasto, Kraków, małopolskie",miejskie,wtórny,biuro nieruchomości,blok,2024,plastikowe,cegła,studio,małopolskie,2025
2153,408360.0,29.3,2.0,"ul. ks. Jakuba Wujka, Wilda, Wilda, Poznań, wielkopolskie",miejskie,pierwotny,deweloper,apartamentowiec,2026,plastikowe,beton komórkowy,studio,wielkopolskie,2025
2154,352000.0,22.0,2.0,"ul. Piotrkowska, Centrum, Białystok, podlaskie",miejskie,wtórny,biuro nieruchomości,blok,1980,plastikowe,cegła,studio,podlaskie,2025
2155,452980.0,41.18,2.0,"ul. Rybaki, Zegrze Południowe Rybaki, Nieporęt, legionowski, mazowieckie",miejskie,pierwotny,biuro nieruchomości,apartamentowiec,2023,plastikowe,cegła,studio,mazowieckie,2025
2156,455000.0,33.0,2.0,"Jabłonna, Jabłonna, legionowski, mazowieckie",miejskie,wtórny,prywatny,blok,1970,plastikowe,cegła,studio,mazowieckie,2025
2157,135000.0,26.0,2.0,"Nowa Ruda, kłodzki, dolnośląskie",miejskie,wtórny,prywatny,blok,1970,plastikowe,wielka płyta,studio,dolnośląskie,2025
2158,505443.3333333333,30.26,2.0,"ul. Herbu Oksza, Szamoty, Ursus, Warszawa, mazowieckie",miejskie,pierwotny,deweloper,apartamentowiec,2025,plastikowe,inny,studio,mazowieckie,2025
2159,399000.0,27.3,2.0,"ul. Zachariasza, Szmulowizna, Praga-Północ, Warszawa, mazowieckie",miejskie,wtórny,biuro nieruchomości,kamienica,1920,plastikowe,cegła,studio,mazowieckie,2025
2160,265000.0,23.0,2.0,"ul. Mazowiecka, Otwock, otwocki, mazowieckie",elektryczne,wtórny,prywatny,blok,1970,plastikowe,cegła,studio,mazowieckie,2025
2161,395000.0,20.0,2.0,"Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",miejskie,wtórny,prywatny,blok,1968,plastikowe,inny,studio,mazowieckie,2025
2162,355000.0,24.11,2.0,"ul. Antoniego Kosińskiego, Wilda, Wilda, Poznań, wielkopolskie",miejskie,wtórny,biuro nieruchomości,blok,2014,plastikowe,cegła,studio,wielkopolskie,2025
2163,397110.0,30.35,2.0,"ul. Stalowa, Nowa Praga, Praga-Północ, Warszawa, mazowieckie",miejskie,pierwotny,deweloper,apartamentowiec,2027,plastikowe,inny,studio,mazowieckie,2025
2164,197000.0,37.85,2.0,"ul. Ignacego Krasickiego 43, Dzierżoniów, dzierżoniowski, dolnośląskie",elektryczne,wtórny,prywatny,kamienica,1920,plastikowe,inny,studio,dolnośląskie,2025
2165,359000.0,39.0,2.0,"Osiedle Tysiąclecia, Katowice, śląskie",miejskie,wtórny,biuro nieruchomości,blok,1980,plastikowe,wielka płyta,studio,śląskie,2025
